band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked,score
7,2026-07-20,6,TF3D,HP93,63.854,-21.042,PD0CHH,JO22,52.562,5.875,1989.8391132658544,0,,False,46.94836763034761
7,2026-07-20,6,SM5MRW,JP80,60.479,16.958,KC2G,FN21,41.021,-74.125,6189.126924481183,0,,False,21.571838774923794
7,2026-07-20,6,KK0JS,EM28,38.979,-94.875,OZ1BFM,JO66,56.062,12.125,7420.600385967691,0,,False,32.19705691226264
7,2026-07-20,6,K3NUQ,FM09,39.312,-78.375,M9TWM,IO93,53.396,-1.542,5798.114335669659,0,,False,32.1909513838265
7,2026-07-20,6,MM8UDN,IO75,55.479,-5.042,CR7CDF,IM58,38.521,-8.875,1907.1878429200733,0,,False,51.22657223501715
7,2026-07-20,6,KH6EJ,BK29,19.479,-155.042,DC4HP-1,JO43,53.062,8.875,11801.326023140586,0,,False,47.37150830272487
7,2026-07-20,6,0K0XMN,BL62,22.479,-147.042,F4VTQ/K,JN28,48.979,5.708,11621.924901298318,0,,False,47.27995485239169
7,2026-07-20,6,EB1A,IN53,43.229,-8.375,G8ORM,IO93,53.854,-1.792,1275.6474429113832,0,,False,57.834089092133176
7,2026-07-20,6,K1WY,FN31,41.771,-72.708,N5TNL,EM25,35.354,-94.292,2000.9880292586265,0,,False,86.20795472681269
7,2026-07-20,6,DG8GAD,JN48,48.479,8.958,AD0RS,DM79,39.729,-105.042,8257.91974860671,0,,False,38.11715254869475
7,2026-07-20,6,M8GWF,IO81,51.479,-3.042,N2KPQ,EM94,34.938,-80.625,6237.282898680945,0,,False,35.49133327050895
7,2026-07-20,6,KE1MU,FN54,44.438,-69.542,AB1KW,FN43,43.188,-71.542,212.29008566309187,0,,False,63.07023486357235
7,2026-07-20,6,W0ASW,EN34,44.938,-93.292,M0PWX,JO01,51.396,0.708,6514.748462233987,0,,False,34.43787098499803
7,2026-07-20,6,W4EO,FM29,39.479,-75.042,HB9VQQ,JN47,47.312,8.875,6502.637763455487,0,,False,29.613518493378386
7,2026-07-20,6,KE1MU,FN54,44.438,-69.542,W0CWA/K,DN70,40.438,-105.125,2930.124842776888,0,,False,56.122964227191865
7,2026-07-20,6,GM4HAM,IO85,55.479,-3.042,VK6QA,QH22,-17.396,145.958,15036.313824830137,0,,False,0.020448939953637835
7,2026-07-20,6,WI6RE,DM15,35.646,-117.708,HB9RYZ,JN47,47.021,8.542,9377.206057220854,0,,False,42.24129776624091
7,2026-07-20,6,LB8WG,JP53,63.396,10.458,N8MH,FM05,35.438,-78.708,6495.60356793146,0,,False,26.19287290355125
7,2026-07-20,6,DK8JP,JO31,51.438,6.542,N7VVX,DN40,40.938,-111.875,8144.589574094204,0,,False,38.74173127437771
7,2026-07-20,6,K7CMI,DN57,47.479,-109.042,DL8SFE,JN48,48.688,9.042,7773.214550293911,0,,False,36.29197303836788
7,2026-07-20,6,G4HJE,JO01,51.479,0.958,HK4RAU,FJ25,5.479,-75.042,8563.760113628492,0,,False,40.68637699544656
7,2026-07-20,6,DL0CFG,JO41,51.438,9.958,VE2FU,FN46,46.771,-71.292,5626.85096849906,0,,False,24.048830804793102
7,2026-07-20,6,VK3,QG39,-20.521,146.958,W6LVP,DM04,34.354,-119.042,11628.897084574715,0,,False,41.480333237992525
7,2026-07-20,6,PI9ESA,JO22,52.229,4.458,SWLWESTLEX,EM78,38.479,-85.042,6700.836037091741,0,,False,33.10765264599603
7,2026-07-20,6,G4RAF,IO82,52.479,-3.042,VE3CWM,FN15,45.354,-76.042,5161.235703135118,0,,False,30.051135040656323
7,2026-07-20,6,G4GCI,IO90,50.854,-1.458,SWLCBR,QF44,-35.438,149.125,17108.239359090592,0,,False,0.031973968328757874
7,2026-07-20,6,M0WNA,IO91,51.271,-1.208,W7WKR-2,CN98,48.354,-120.708,7536.370515361993,0,,False,39.14402834735571
7,2026-07-20,6,G4HJE,JO01,51.479,0.958,KC4T,EM73,33.771,-84.375,6839.429359319156,0,,False,35.80243693892308
7,2026-07-20,6,KL2R,BP64,64.854,-147.125,KB3VR,FM19,39.021,-77.042,5222.67583871963,0,,False,41.489787728705345
7,2026-07-20,6,EA6LA,JM19,39.604,2.708,KC4T,EM73,33.771,-84.375,7476.202579080573,0,,False,38.838048139927395
7,2026-07-20,6,KM4QXW,EM74,34.062,-84.625,GM0DHD,IO85,55.938,-3.458,6409.215801644128,0,,False,35.51611208204065
7,2026-07-20,6,SM7URN,JO76,56.479,14.958,W1CLM,EN50,40.104,-88.292,7103.319993516094,0,,False,28.685566043709702
7,2026-07-20,6,KW4TN,EM75,35.854,-84.208,W7BJH,CN84,44.979,-123.042,3404.0970374786884,0,,False,50.11778944448481
7,2026-07-20,6,VK4XDB,QG62,-27.562,152.792,W2NNN,FN20,40.688,-74.542,15480.6621653092,0,,False,48.911628318350566
7,2026-07-20,6,VK2JPB,QF59,-30.521,151.625,DL2ZZ,JO31,51.604,6.958,16297.257328332173,0,,False,0.019087377118048865
7,2026-07-20,6,JE1RYS,PM95,35.812,139.458,OH6BG,KP03,63.021,21.375,7741.265704641192,0,,False,0.10858390611417743
7,2026-07-20,6,N5CXX,EM12,32.479,-97.042,VK3ARW,QF12,-37.104,143.458,14559.691350432997,0,,False,47.12666819688898
7,2026-07-20,6,YO6FNF,KN25,45.604,25.708,HB9RYZ,JN47,47.021,8.542,1325.1047326543287,0,,False,52.022265493206696
7,2026-07-20,6,KM4BL,EL96,26.479,-81.042,HB9UFQ,JN36,46.896,7.042,7756.737147422882,0,,False,36.565138882904115
7,2026-07-20,6,G1ROK,IO91,51.396,-0.042,N0LUF,DM78,38.771,-104.708,7618.874468117424,0,,False,39.33824427902752
7,2026-07-20,6,N5CSC,EL09,29.396,-98.292,DH2WS,JO30,50.729,7.458,8527.048729014028,0,,False,39.317997039826444
7,2026-07-20,6,G4LEN,IO81,51.812,-2.292,K5EM,CN87,47.688,-122.292,7571.340315602048,0,,False,39.5781117874732
7,2026-07-20,6,VE2GK,FN25,45.479,-75.042,SM4JST/RX1,JO79,59.729,14.875,5777.057606626355,0,,False,21.385984186957906
7,2026-07-20,6,OZ0RF,JO65,55.479,12.958,K0ESQ,BP51,61.562,-149.292,6908.483547682532,0,,False,33.80029266035164
7,2026-07-20,6,ON5MB,JO10,50.479,2.958,RAVEHEART,JO41,51.812,8.125,389.61356604044863,0,,False,28.72724511086011
7,2026-07-20,6,DG8GAD,JN48,48.479,8.958,I0UVN,JN61,41.479,13.125,844.2263700390064,0,,False,43.49898127907782
7,2026-07-20,6,DJ7KL,JN48,48.854,8.458,N0QDS,EN35,45.021,-93.458,7128.73611316004,0,,False,33.28128160824255
7,2026-07-20,6,I0LYO,JN52,42.062,11.792,GM4JRT,IO85,55.938,-3.208,1882.814688075676,0,,False,47.29051314331164
7,2026-07-20,6,OH6MQM,KP12,62.479,22.958,SM4JST/RX1,JO79,59.729,14.875,530.5669044173051,0,,False,31.612004408116945
7,2026-07-20,6,KE8ST,EN72,42.479,-85.042,WD1STC,EM20,30.062,-95.542,1668.0706709055262,0,,False,95.67202571151606
7,2026-07-20,6,K3NUQ,FM09,39.312,-78.375,ONL12087,JO11,51.229,2.958,6167.07234640777,0,,False,31.532295855388288
7,2026-07-20,6,OH6CR,KP12,62.479,22.958,2E0MZA,IO90,50.812,-0.125,1897.729862519865,0,,False,45.16099529165208
7,2026-07-20,6,EK1RR,LN20,40.479,44.958,OH6BG,KP03,63.021,21.375,2948.890722270058,0,,False,10.02169943745327
7,2026-07-20,6,ES2RR,KO29,59.271,24.625,K2DAK,DM33,33.688,-112.208,8940.59333405033,0,,False,34.339901578631284
7,2026-07-20,6,PA1JCK,JO21,51.479,4.958,AE5AU,EM34,34.688,-92.542,7535.065617433028,0,,False,36.66074679525068
7,2026-07-20,6,HP1GDP,FJ09,9.479,-79.042,DC5AL-R,JO31,51.438,6.958,8908.431771607866,0,,False,39.21912917897076
7,2026-07-20,6,M0WMG,IO95,55.021,-1.625,N5TNL,EM25,35.354,-94.292,7017.014615113366,0,,False,37.369811492793694
7,2026-07-20,6,ZS5DUV,KG52,-27.396,31.625,DARCT13,JN47,47.562,9.875,8614.759239372072,0,,False,2.7618197808315195
7,2026-07-20,6,VK2EAM,QF68,-31.104,152.792,PE1GOA,JO22,52.354,4.958,16501.447681995396,0,,False,0.019265343957158843
7,2026-07-20,6,AE7KH,CN85,45.479,-123.042,AE0GQ,DM79,39.646,-104.792,1624.5674039814965,0,,False,94.25037131450907
7,2026-07-20,6,DL2NL,JO31,51.479,6.958,HA5GB,JN97,47.021,18.125,948.5973308092769,0,,False,46.256773598908055
7,2026-07-20,6,GM8HHC,IO85,55.938,-3.208,W7WKR-2,CN98,48.354,-120.708,7053.756694201369,0,,False,37.7023450050488
7,2026-07-20,6,VK4GMI,QG62,-27.188,152.958,DL2JA,JN58,48.438,11.792,15932.033436761369,0,,False,0.017394926290303925
7,2026-07-20,6,K2RMA,EM95,35.729,-81.792,SWLDM63ID,DM63,33.146,-107.292,2349.427160981424,0,,False,74.88591474404622
7,2026-07-20,6,K7FZO,CN97,47.479,-121.708,EI4HQ,IO51,51.854,-8.292,7290.009984448312,0,,False,40.35710315789866
7,2026-07-20,6,ZS6MRK,KG44,-25.688,28.292,WB7ABP,CM88,38.438,-122.792,16961.790985958167,0,,False,48.53399480225677
7,2026-07-20,6,GR4GFI,EI23,-6.521,-95.042,OE3GBB/Q,JN87,47.688,16.042,12113.576143404607,0,,False,44.54676896492622
7,2026-07-20,6,K7DB,DN17,47.688,-117.375,IW3HBX,JN65,45.562,12.042,8537.225798948442,0,,False,38.451156168482896
7,2026-07-20,6,CT1ETY,IM58,38.479,-9.042,W4BXA,EM74,34.229,-84.208,6555.491675670992,0,,False,41.76122411815611
7,2026-07-20,6,PA3EDR,JO32,52.229,6.208,AK6RI-1,CM87,37.354,-122.042,8866.272583518654,0,,False,41.4273444535676
7,2026-07-20,6,DF1VB,JO31,51.479,6.958,EA1IOW,IN83,43.396,-3.458,1189.9503978762582,0,,False,54.26794857967756
7,2026-07-20,6,N8FWG,EN62,42.479,-87.042,ZP6KFX,GG14,-25.312,-57.375,8129.091328525697,0,,False,49.73739614568575
7,2026-07-20,6,PA2RDK,JO31,51.479,6.958,WW6D,CM88,38.438,-122.708,8886.889172405065,0,,False,41.31909702611503
7,2026-07-20,6,2E0FDM,IO81,51.479,-3.042,N3AGE-0,FN30,40.938,-73.375,5321.412547436043,0,,False,31.19332127497849
7,2026-07-20,6,EA5XQ,IM99,39.938,-0.042,KF9ET,EM69,39.146,-86.542,7093.787006501852,0,,False,38.55980008002543
7,2026-07-20,6,KZ4IK,FM08,38.354,-78.208,DK0KK,JO30,50.438,6.458,6487.613399177975,0,,False,30.91240200022916
7,2026-07-20,6,JE1RYS,PM95,35.812,139.458,GM1OXB,IO87,57.646,-3.042,9048.297581097568,0,,False,0.11079041135362293
7,2026-07-20,6,KB1LY,FN42,42.479,-71.042,DN9NOX,JN59,49.604,10.792,6048.372979112169,0,,False,25.672673201844475
7,2026-07-20,6,G4RAF,IO82,52.479,-3.042,F4FPR,IN88,48.354,-3.708,461.09440292001744,0,,False,34.159420052784505
7,2026-07-20,6,KJ7CNZ,CN97,47.479,-121.042,KB8VUC,EN72,42.729,-85.625,2804.0561423611757,0,,False,58.08816207501256
7,2026-07-20,6,DL6NL,JO50,50.062,10.208,DK5HH/4,JO43,53.062,8.792,347.6304505138862,0,,False,26.36728707570959
7,2026-07-20,6,VK8JN,PH57,-12.354,130.875,K6PZB,CM88,38.438,-122.875,12266.025028971286,0,,False,30.411314485334685
7,2026-07-20,6,K7ZIN,DN36,46.479,-113.042,KB8VME,EN61,41.771,-87.958,2059.816722320428,0,,False,82.89070900298148
7,2026-07-20,6,KL2R,BP64,64.854,-147.125,PH5HP,JO23,53.229,5.875,6682.911282739548,0,,False,33.87013235378151
7,2026-07-20,6,VE4KRK,EN19,49.854,-97.458,WD1STC,EM20,30.062,-95.542,2206.632377126872,0,,False,78.96583077559552
7,2026-07-20,6,F4BAD,JN25,45.479,4.958,DL8FBN,JO51,51.188,10.042,737.3015465848042,0,,False,40.70007853738137
7,2026-07-20,6,KC1LED,FN54,44.479,-69.042,W0ASW,EN34,44.938,-93.292,1909.89937422494,0,,False,87.05287522226861
7,2026-07-20,6,4T8SDR,IN77,47.479,-5.042,VK3GLN,QF12,-37.396,143.875,17252.65255871012,0,,False,0.05173613352814077
7,2026-07-20,6,EM1U,FC74,-65.521,-65.042,N5CSC,EL09,29.396,-98.292,10933.414633692735,0,,False,49.975640426417
7,2026-07-20,6,KH2R,FN21,41.479,-75.042,AK0SK,EM29,39.312,-94.542,1665.1999932687663,0,,False,94.6667576939773
7,2026-07-20,6,PA3AKP,JO22,52.146,4.458,HA5GB,JN97,47.021,18.125,1135.5798499638115,0,,False,50.796954441370126
7,2026-07-20,6,LI9O,EB60,-79.521,-87.042,DC7TO,JO62,52.438,13.375,15910.25394398216,0,,False,48.282099276519716
7,2026-07-20,6,K6SGW,CM87,37.354,-122.042,AC0G/ND,EN16,46.896,-96.792,2322.863158699798,0,,False,73.81888168664842
7,2026-07-20,6,DK9ES,JO31,51.479,6.958,W7GAJ,DM37,37.021,-113.625,8606.892716027392,0,,False,40.21317767578122
7,2026-07-20,6,GM4ISM,IO85,55.479,-3.042,KI4TWB/0,EM72,32.646,-85.375,6611.7710815779465,0,,False,36.240253653584546
7,2026-07-20,6,W2RWM,FN30,40.479,-73.042,W3MLM,DN70,40.562,-105.042,2689.807223076665,0,,False,62.59009431608774
7,2026-07-20,6,SA5JBN,JO89,59.938,16.958,K1VL,FN33,43.521,-72.792,5927.089998772165,0,,False,20.534301969606894
7,2026-07-20,6,OZ0RF,JO65,55.479,12.958,K5JBT,EL29,29.771,-95.708,8386.745185644531,0,,False,35.6096851614212
7,2026-07-20,6,BX4ACP,PL04,24.479,120.958,WA9WTK,FN42,42.438,-71.542,12464.391838866317,0,,False,38.06167066062599
7,2026-07-20,6,BV6YA,PL03,23.479,120.958,SA0GUS,JO89,59.396,17.875,8481.691902858558,0,,False,0.0680097669874775
7,2026-07-20,6,N7QME,CN86,46.146,-123.125,F4LNO,JN33,43.604,7.042,8895.079988760655,0,,False,41.41721328808193
7,2026-07-20,6,OH6MQM,KP12,62.479,22.958,K7PKP,CN88,48.021,-122.375,7350.451686375472,0,,False,30.351922449999748
7,2026-07-20,6,WB0RLJ,EN11,41.146,-96.208,2E0DSS,IO82,52.479,-2.042,6755.645281924296,0,,False,36.800708064682226
7,2026-07-20,6,9D1F,LL69,29.479,52.958,TF4IR,HP94,64.021,-21.958,6361.053873832019,0,,False,2.4716619691629598
7,2026-07-20,6,VE6DAI,DO33,53.479,-113.042,ONL12087,JO11,51.229,2.958,6939.296147414456,0,,False,35.12610726733211
7,2026-07-20,6,K4PQC,EM83,33.854,-83.458,NH6V,BK29,19.938,-155.792,7197.694063581575,0,,False,48.79529058771276
7,2026-07-20,6,NH6EV,BL10,20.896,-156.292,AI7NO,CN87,47.521,-122.125,4255.77285637552,0,,False,44.819328575563354
7,2026-07-20,6,G8MCD,IO91,51.771,-0.292,M9PSY-1,IO86,56.021,-3.375,513.814483507655,0,,False,35.11219416254111
7,2026-07-20,6,NE7H,CN85,45.479,-123.042,2E0MZA,IO90,50.812,-0.125,7986.961653836998,0,,False,40.4578664881155
7,2026-07-20,6,N5NBD,EM10,30.729,-96.292,F4VTQ/U,JN28,48.979,5.708,8277.550234581726,0,,False,39.37583676782544
7,2026-07-20,6,G4DAT,IO91,51.604,-1.125,K9TRV-5,EN82,42.354,-83.875,6019.090250419162,0,,False,33.251048810877236
7,2026-07-20,6,KC5MO,EM10,30.479,-97.042,W3USR-1,FN21,41.396,-75.625,2268.7720079225423,0,,False,77.4173539181268
7,2026-07-20,6,R2ASY,KO85,55.979,36.625,VK4TMZ,QG62,-27.312,152.958,14113.791483075422,0,,False,0.020737191356007267
7,2026-07-20,6,2E0FDM,IO81,51.479,-3.042,DA1VID,JO31,51.562,7.375,720.1950517922033,0,,False,41.42090007790573
7,2026-07-20,6,G4MEX,IO81,51.479,-3.042,N5UTV/LP,EM26,36.146,-95.958,7133.992783785424,0,,False,38.950588880409974
7,2026-07-20,6,VE3IIM,EN94,44.146,-81.042,SA6BSS/HL,JO68,58.104,13.542,6212.837216502775,0,,False,24.74025451456057
7,2026-07-20,6,N3RDX,FM18,38.854,-76.958,DL4HAO,JO53,53.771,10.042,6447.670223005875,0,,False,27.902843860633485
7,2026-07-20,6,AF7XZ,FN00,40.479,-79.042,SP5FLS/1,KO02,52.104,21.042,7172.346670726867,0,,False,24.67757856258363
7,2026-07-20,6,ZS5SAM,KF06,-33.896,20.708,KM0R,DM43,33.312,-111.625,15640.930245955731,0,,False,48.74772320256815
7,2026-07-20,6,HB9AK,JN36,46.896,7.292,KR8MER,EN71,41.021,-84.042,6910.479814386216,0,,False,32.87523082996023
7,2026-07-20,6,HG7RED,JN97,47.396,18.875,W0WWV,DN70,40.688,-104.958,8763.220863589564,0,,False,35.618491343453584
7,2026-07-20,6,VA2AE,FN25,45.854,-74.375,VE4KRK,EN19,49.854,-97.458,1771.005508926704,0,,False,89.74836345422273
7,2026-07-20,6,WB4CXU,EM66,36.479,-87.042,DL2PK,JO31,51.438,6.708,7160.853670398596,0,,False,33.99876373562434
7,2026-07-20,6,K0CFW,EN34,44.688,-92.792,F0GWL,JN29,49.521,4.542,6846.852394029239,0,,False,34.07108545534708
7,2026-07-20,6,KA3SKN,FM18,38.979,-77.125,W7GBB,CN87,47.479,-123.042,3779.493621970381,0,,False,47.38051742944607
7,2026-07-20,6,N1XAU,FM18,38.479,-77.042,M0KNC-RX,IO91,51.062,-1.375,5861.622491729374,0,,False,32.84481851723853
7,2026-07-20,6,G14QBX,RI28,-1.521,164.958,PA3FNT/SDR,JO22,52.729,5.792,14003.691245651646,0,,False,0.010059981461146839
7,2026-07-20,6,VK3AG,QG61,-28.521,152.958,UR4URQ,KO40,50.854,29.542,14734.954619646813,0,,False,0.02027461313691692
7,2026-07-20,6,N0NZ,EN34,44.479,-93.042,DG1ATN,JO50,50.688,10.875,7151.8478348727285,0,,False,31.97717455650085
7,2026-07-20,6,LU7MCG,FF57,-32.521,-69.042,NH6V,BK29,19.938,-155.792,10892.054602358125,0,,False,49.94645931750084
7,2026-07-20,6,N1XOU,FN42,42.479,-71.042,DG7LAN,JO43,53.688,9.625,5787.448312355822,0,,False,24.752555588572555
7,2026-07-20,6,WA6HEW,EM11,31.479,-97.042,KB8VUC,EN72,42.729,-85.625,1606.171342280165,0,,False,96.53335381548912
7,2026-07-20,6,IK5ZAI,JN53,43.854,10.458,OZ1BFM,JO66,56.062,12.125,1362.5915549331653,0,,False,53.16192059697982
7,2026-07-20,6,N7DPB,CN87,47.729,-122.125,DL8FBN,JO51,51.188,10.042,8109.165709949375,0,,False,37.759099725781766
7,2026-07-20,6,EA1LC,IN53,43.354,-8.458,AK6RI-1,CM87,37.354,-122.042,8820.286825478073,0,,False,45.20785513725196
7,2026-07-20,6,OZ8WSP,JO57,57.479,10.958,KC2G,FN21,41.021,-74.125,6001.382739326992,0,,False,24.584463272003944
7,2026-07-20,6,VK4NE,QG62,-27.604,153.125,DK3SS,JN49,49.021,9.375,16115.646272592872,0,,False,0.017644267057215224
7,2026-07-20,6,W4EO,FM29,39.479,-75.042,DL8LDN,JO43,53.812,9.958,6275.458729352705,0,,False,27.024532821447583
7,2026-07-20,6,M0WNA,IO91,51.271,-1.208,KM4MZA,EM78,38.188,-84.625,6383.312379473856,0,,False,35.08156841893266
7,2026-07-20,6,KK4INZ,EL89,29.646,-82.458,N5UTV/LP,EM26,36.146,-95.958,1450.8857885269997,0,,False,98.5597942864078
7,2026-07-20,6,DL6NL,JO50,50.062,10.208,ZL3TKI,RE66,-43.562,172.625,18499.52645574744,0,,False,0.041275697727294336
7,2026-07-20,6,KH6EJ,BK29,19.479,-155.042,KF8ETQ,EN82,42.521,-82.958,7111.143952996171,0,,False,48.322720254060684
7,2026-07-20,6,OK1BF,JO70,50.062,15.708,DL0POR,JN68,48.479,13.292,248.38956718674584,0,,False,22.17658395186844
7,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,M6GQU,IO92,52.521,-1.542,1452.951919283678,0,,False,56.86590309638083
7,2026-07-20,6,0K0XMN,BL62,22.479,-147.042,M0XDC,JO01,51.688,0.292,11175.047899014286,0,,False,47.206119756479765
7,2026-07-20,6,VK5KDO,PF94,-35.562,138.625,ZL3TKI,RE66,-43.562,172.625,3023.478343864411,0,,False,32.65139716568126
7,2026-07-20,6,EB1A,IN53,43.229,-8.375,KK7NPK,CN87,47.021,-122.875,8099.051850663561,0,,False,43.18765528080935
7,2026-07-20,6,N0NZ,EN34,44.479,-93.042,N5CSC,EL09,29.396,-98.292,1739.857511281643,0,,False,94.14913370345768
7,2026-07-20,6,K7DB,DN17,47.688,-117.375,OA6DXV/SDR,FH43,-16.479,-71.458,8467.90083844682,0,,False,49.76372403493198
7,2026-07-20,6,SM7URN,JO76,56.479,14.958,W7GAJ,DM37,37.021,-113.625,8548.678815328096,0,,False,36.93999460104507
7,2026-07-20,6,W6EXT,CM87,37.354,-122.125,M9PSY-1,IO86,56.021,-3.375,8136.700163288629,0,,False,41.66987933567585
7,2026-07-20,6,N6UA,DN71,41.479,-105.042,HC2FJ,FI07,-2.188,-79.542,5495.873564941308,0,,False,49.64279273880127
7,2026-07-20,6,K6MCS,CM98,38.688,-121.375,W7BJH/R,CN84,44.812,-122.542,687.7830565449416,0,,False,80.30984787089994
7,2026-07-20,6,AE7KH,CN85,45.479,-123.042,N0HAQ,OL62,22.354,113.625,10550.822280316565,0,,False,12.967405036542063
7,2026-07-20,6,OK1BF,JO70,50.062,15.708,JG1PIX,PM95,35.604,139.542,9011.11346281341,0,,False,0.059188380694363905
7,2026-07-20,6,VK4ATV,QH30,-19.521,146.958,HP1COO,FJ08,8.562,-79.875,14835.838735409943,0,,False,48.97935697022925
7,2026-07-20,6,VK3DSM,QF22,-37.521,144.958,PP5ZX,GG43,-26.396,-50.875,12718.005569208291,0,,False,49.801169358838884
7,2026-07-20,6,AE0GQ,DM79,39.646,-104.792,DK8FT,JN58,48.188,11.208,8394.309329331047,0,,False,37.64795880442525
7,2026-07-20,6,W6RUM,DM12,32.812,-116.542,SP8MK,KO11,51.312,22.875,9854.691807795363,0,,False,38.821949688728594
7,2026-07-20,6,K2DAK,DM33,33.688,-112.208,JG1PIX,PM95,35.604,139.542,9298.54850128786,0,,False,28.938603028049712
7,2026-07-20,6,OK2NMA,JN89,49.146,16.042,DD0MS,JN49,49.062,8.042,582.1880850546542,0,,False,34.20006567555618
7,2026-07-20,6,CS5WB,IM68,38.479,-7.042,W4BXA,EM74,34.229,-84.208,6717.394884461424,0,,False,41.34154293043738
7,2026-07-20,6,W9RAG,EN54,44.479,-89.042,K9CZI,CN83,43.938,-122.958,2684.4251758018404,0,,False,61.47917465127526
7,2026-07-20,6,AC9YY,EN51,41.479,-89.042,M9PSY,IO86,56.021,-3.375,6058.73397332996,0,,False,33.95695376628039
7,2026-07-20,6,F6FUZ,JN05,45.146,0.708,M7SDJ,IO81,51.646,-2.708,765.2854682659189,0,,False,44.291941120718
7,2026-07-20,6,KE0WXN,EN34,44.896,-93.458,G4FKI,IO92,52.021,-0.458,6422.066902132272,0,,False,34.559019683823514
7,2026-07-20,6,N5CSC,EL09,29.396,-98.292,EA8EE,IL27,27.771,-15.625,7884.537707641924,0,,False,47.098736582629094
7,2026-07-20,6,WB4HIR,EM96,36.479,-81.042,G8PFR,IO81,51.896,-2.542,6168.635805948907,0,,False,34.81020537785561
7,2026-07-20,6,KE8ST,EN72,42.479,-85.042,KC2KCL,FN30,40.854,-73.458,978.230195237468,0,,False,90.48596308017139
7,2026-07-20,6,4T8SDR,IN77,47.479,-5.042,KA3SKN,FM18,38.979,-77.125,5704.233815602593,0,,False,35.04082316453584
7,2026-07-20,6,W0ICH,DN70,40.146,-105.125,DG6FL,JO40,50.021,8.292,8073.941321111106,0,,False,37.652241344735984
7,2026-07-20,6,K1IRK,FN54,44.479,-69.042,N3AGE-2,FN30,40.938,-73.375,529.345220164985,0,,False,74.43715678457566
7,2026-07-20,6,G7GGK,IO80,50.479,-3.042,GM4DTH,IO85,55.938,-3.208,607.1132751872902,0,,False,38.985509150549056
7,2026-07-20,6,KE2AFE,FN23,43.021,-74.208,ON8ST,JO21,51.021,4.625,5751.49296915925,0,,False,28.337721445172097
7,2026-07-20,6,NW4R,EM70,30.729,-85.375,N4TVC/4,FM18,38.771,-77.292,1158.6735497857155,0,,False,96.14442135249752
7,2026-07-20,6,KC3CFT,FN00,40.479,-79.042,K0ED,CM97,37.688,-121.875,3673.760701367663,0,,False,48.88866193573981
7,2026-07-20,6,VM9DJD,DH27,-12.521,-115.042,PA3HEA,JO22,52.062,4.542,13105.301914144076,0,,False,48.241196101474195
7,2026-07-20,6,PA2RDK,JO31,51.479,6.958,IZ0FKE,JN61,41.938,12.458,1139.9740471175764,0,,False,51.25016571680027
7,2026-07-20,6,VE3XET,EN58,48.479,-89.042,IK6IOQ,JN72,42.438,14.208,7433.685656527392,0,,False,31.208890170057067
7,2026-07-20,6,F6IDT,JN33,43.479,6.958,AI7NO,CN87,47.521,-122.125,8734.150102254562,0,,False,40.91257923065798
7,2026-07-20,6,N5NBD,EM10,30.729,-96.292,F4FPR,IN88,48.354,-3.708,7688.036344563294,0,,False,41.549421357063096
7,2026-07-20,6,EA1LC,IN53,43.354,-8.458,VK6WR,OF77,-32.021,115.875,15052.927878675267,0,,False,0.16871757263021703
7,2026-07-20,6,DK9ES,JO31,51.479,6.958,EC1CS,IN62,42.354,-7.875,1510.992141758486,0,,False,56.2273202810008
7,2026-07-20,6,KH6EJ,BK29,19.479,-155.042,DG1ATN,JO50,50.688,10.875,12091.698591708457,0,,False,47.547393150286815
7,2026-07-20,6,N3CX,FN11,41.479,-77.042,ON5KQ,JO10,50.771,3.208,5960.9225542351305,0,,False,30.407413511178788
7,2026-07-20,6,I0MOO,KG05,-24.521,20.958,DL6EBP,JO30,50.938,6.292,8513.308014261724,0,,False,4.680650272780997
7,2026-07-20,6,KB8EZX,EN91,41.438,-81.708,VK7PLT,QE37,-42.854,147.375,16023.513091280918,0,,False,48.685591214483416
7,2026-07-20,6,DK9ES,JO31,51.479,6.958,SV1BTL,KM18,38.021,23.792,1992.012513669876,0,,False,41.498873242980025
7,2026-07-20,6,SR8RJS,KN09,49.729,21.542,KJ6MKI,CM88,38.354,-122.792,9614.659053268037,0,,False,39.28352932867353
7,2026-07-20,6,KI7DX,DN40,40.688,-111.792,2E0MZA,IO90,50.812,-0.125,7875.7195789347825,0,,False,40.23106993021901
7,2026-07-20,6,VA7MCE,CN88,48.729,-123.625,PH5HP,JO23,53.229,5.875,7723.381567325786,0,,False,37.619972976640106
7,2026-07-20,6,PO9AZW,HL07,27.479,-39.042,7L4IOU2,PM95,35.729,139.875,12985.759678926086,0,,False,0.1491379557201189
7,2026-07-20,6,KE7ZXJ,CN95,45.604,-121.542,DG6FL,JO40,50.021,8.292,8334.565259348112,0,,False,39.12654628648221
7,2026-07-20,6,VK3CYD,QF31,-38.521,146.958,G4MRS,JO02,52.062,1.292,16976.346248376583,0,,False,0.03397571190328352
7,2026-07-20,6,DF7PE,JN48,48.479,8.958,DL1BAJ,JO43,53.646,8.042,578.0856814727517,0,,False,34.75427864910387
7,2026-07-20,6,OH6CR,KP12,62.479,22.958,PA0SLT/4,JO33,53.271,6.875,1389.8605309598292,0,,False,52.707846440267815
