band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked
7,2026-07-21,18,KG8ZM,EM89,39.979,-82.708,VK5ARG,PF95,-34.188,138.625,16326.047286773462,0,,False
7,2026-07-21,18,WB6CXC,CM88,38.479,-123.042,K9TRV-2,EN82,42.354,-83.875,3314.1044730079657,0,,False
7,2026-07-21,18,IZ1GCQ,JN35,45.479,6.958,N0LUF,DM78,38.771,-104.708,8432.864488897041,0,,False
7,2026-07-21,18,KC3LPX,FM19,39.479,-76.208,GM4DTH,IO85,55.938,-3.208,5473.41847833926,0,,False
7,2026-07-21,18,G7MNP,IO83,53.479,-3.042,DG1ATN,JO50,50.688,10.875,998.4003652926604,0,,False
7,2026-07-21,18,CS5WB,IM68,38.479,-7.042,W0ASW,EN34,44.938,-93.292,6848.710276998636,0,,False
7,2026-07-21,18,WM4B,EM82,32.521,-83.625,LA3FY/2,JP40,60.396,8.458,7017.437773358135,0,,False
7,2026-07-21,18,KE8WRF,EN81,41.479,-83.042,G8URE,IO90,50.854,-0.625,6096.156372464632,0,,False
7,2026-07-21,18,BX3AA,PL05,25.479,120.958,KC2STA1,FN22,42.979,-74.208,12246.09805786003,0,,False
7,2026-07-21,18,3D2UR,RH91,-18.521,178.958,WESSEX,IO80,50.729,-2.625,16430.983469071787,0,,False
7,2026-07-21,18,ZS6MRK,KG44,-25.688,28.292,56IGJF,FN42,42.146,-71.625,12670.66374680972,0,,False
7,2026-07-21,18,WY8R,EN82,42.771,-83.125,KI5QDA,EM12,32.938,-96.542,1603.460758742839,0,,False
7,2026-07-21,18,PA3EDR/G,JO32,52.229,6.208,HB9UFQ,JN36,46.896,7.042,596.0341155894494,0,,False
7,2026-07-21,18,N9NIC,EN55,45.979,-89.542,M0XDC,JO01,51.688,0.292,6178.508142301568,0,,False
7,2026-07-21,18,K4PQC,EM83,33.854,-83.458,YO2LOJ-WRX,KN05,45.729,21.208,8383.75096213908,0,,False
7,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,N3AGE-4,FN30,40.938,-73.375,3866.9265547324976,0,,False
7,2026-07-21,18,VU2ITI,MK80,10.062,76.375,DL0BR/1,JO43,53.062,8.792,7625.138949897559,0,,False
7,2026-07-21,18,VE6DAI,DO33,53.479,-113.042,KV0S,EM38,38.896,-92.375,2255.6279006144605,0,,False
7,2026-07-21,18,SM6YPE,JO67,57.479,12.958,VA3MCT,FN03,43.854,-79.375,6155.865742199642,0,,False
7,2026-07-21,18,JM2PVS,PM95,35.479,138.958,K2DAK,DM33,33.688,-112.208,9348.93339685102,0,,False
7,2026-07-21,18,W1CLM,EN50,40.104,-88.292,DA1RGG,JO31,51.479,6.958,6959.344660789783,0,,False
7,2026-07-21,18,K0ED,CM97,37.688,-121.875,N0QDS,EN35,45.021,-93.458,2492.8431470849105,0,,False
7,2026-07-21,18,9D1H,LL69,29.479,52.958,M3XQM,IO90,50.854,-1.875,5083.730157154399,0,,False
7,2026-07-21,18,KZ4RB,EL99,29.104,-81.292,DB9OH,JO52,52.354,10.792,7622.187527675997,0,,False
7,2026-07-21,18,KK0JS,EM28,38.979,-94.875,KD5QLM,EM13,33.062,-97.042,686.1330590815468,0,,False
7,2026-07-21,18,VE2SIL,FN35,45.521,-73.792,DF6TV,JN39,49.521,7.208,5796.546662790276,0,,False
7,2026-07-21,18,VA7BBG,CO65,55.438,-127.708,EA1IOW,IN83,43.396,-3.458,7839.362994206199,0,,False
7,2026-07-21,18,M0XMP,JO02,52.479,0.958,K3LR,EN91,41.188,-80.458,5981.43532027815,0,,False
7,2026-07-21,18,WA6RSV,DM14,34.479,-117.042,G4APB,JO01,51.479,0.208,8673.685670035386,0,,False
7,2026-07-21,18,NE7H,CN85,45.479,-123.042,K3FZ,FN30,40.979,-73.125,4009.5435953152864,0,,False
7,2026-07-21,18,DG8GAD,JN48,48.479,8.958,CT7AJC,IN50,40.229,-8.458,1654.968037480858,0,,False
7,2026-07-21,18,G8ORM,IO93,53.854,-1.792,W0ASW,EN34,44.938,-93.292,6224.921022378648,0,,False
7,2026-07-21,18,P23JHQ,NK99,19.479,98.958,N8MH,FM05,35.438,-78.708,13903.635305579312,0,,False
7,2026-07-21,18,3D2UR,RH91,-18.521,178.958,AA6KL,CM87,37.396,-122.125,8750.680257904063,0,,False
7,2026-07-21,18,R2ASY,KO85,55.979,36.625,W3MLM,DN70,40.562,-105.042,8688.602247465253,0,,False
7,2026-07-21,18,SM7XGC,JO65,55.646,13.458,K6FOD,DM04,34.104,-118.125,9030.401019830173,0,,False
7,2026-07-21,18,KC5MO,EM10,30.479,-97.042,NH6V,BK29,19.938,-155.792,5961.35554925352,0,,False
7,2026-07-21,18,RT9K,MP84,64.938,77.792,KFS/OMNI,CM87,37.396,-122.375,8501.19003792388,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,W4KEL,FM08,38.146,-78.542,7284.700743325005,0,,False
7,2026-07-21,18,SM5MRW,JP80,60.479,16.958,PLANB/SWL,IO91,51.562,-1.625,1512.732899801847,0,,False
7,2026-07-21,18,AC7RX,CN87,47.479,-123.042,KG6JMO,DM13,33.188,-117.292,1660.947884150374,0,,False
7,2026-07-21,18,N3CHX,FM06,36.021,-79.958,VK3BRJ/R,QF21,-38.146,144.375,16112.88035338818,0,,False
7,2026-07-21,18,G4VNM,IO90,50.854,-1.208,KM4QXW,EM74,34.062,-84.625,6713.340612296121,0,,False
7,2026-07-21,18,LU8YY/Q,FF77,-32.354,-65.208,N0COQ,OL39,29.354,106.375,19145.46891334795,0,,False
7,2026-07-21,18,K1IRK,FN54,44.479,-69.042,N1UC,FM08,38.021,-79.042,1100.613755324647,0,,False
7,2026-07-21,18,VK7ZAB,QE38,-41.438,147.208,KPH2,CM88,38.104,-122.958,12675.87730879516,0,,False
7,2026-07-21,18,OE7XZB,JN57,47.271,11.375,N6GN4,DN70,40.479,-105.042,8415.881780877677,0,,False
7,2026-07-21,18,F6IDT,JN33,43.479,6.958,G4MSA,IO90,50.854,-1.958,1059.957778635378,0,,False
7,2026-07-21,18,G4DAT,IO91,51.604,-1.125,VK3KHZ,QF22,-37.771,145.292,16985.476814243204,0,,False
7,2026-07-21,18,I0LYO,JN52,42.062,11.792,G3VPW,IO91,51.646,-1.458,1462.185988388746,0,,False
7,2026-07-21,18,LY3AZ,KO25,55.479,24.958,SWL-JO20IT,JO20,50.812,4.708,1440.3806168697756,0,,False
7,2026-07-21,18,OK2SAM,JN99,49.479,18.958,VE5CRL,DO62,52.104,-106.542,7605.757005213606,0,,False
7,2026-07-21,18,PT9UA,BO81,51.479,-143.042,SWL/HU1UB,JO21,51.562,4.792,8165.7777359775255,0,,False
7,2026-07-21,18,IZ2FER,JN45,45.396,9.208,IK4PKL,JN64,44.062,12.542,302.24009160743344,0,,False
7,2026-07-21,18,RU0LL,PN53,43.812,131.958,DA1MON,JO62,52.479,12.958,7824.379424808801,0,,False
7,2026-07-21,18,KB0WJQ,EN35,45.146,-93.625,13HN1525,JO62,52.271,13.625,7156.6252601501365,0,,False
7,2026-07-21,18,VE2SIL,FN35,45.521,-73.792,KA7OEI-9,DN40,40.604,-111.958,3118.149568231697,0,,False
7,2026-07-21,18,OK1BF,JO70,50.062,15.708,KM4QXW,EM74,34.062,-84.625,7837.590941612244,0,,False
7,2026-07-21,18,W2RCL,FM19,39.479,-77.042,WB7OND,FM05,35.104,-78.958,515.1211033151684,0,,False
7,2026-07-21,18,AE9J,EM69,39.771,-86.542,KX4TH,DM78,38.938,-104.708,1561.9760499732051,0,,False
7,2026-07-21,18,W0BX,DM58,38.479,-109.042,G8URE,IO90,50.854,-0.625,7889.042352825535,0,,False
7,2026-07-21,18,KC1DPT,FN42,42.688,-70.875,F4VTQ/R,JN28,48.979,5.708,5718.684707601801,0,,False
7,2026-07-21,18,W1CLM,EN50,40.104,-88.292,VE5CRL,DO62,52.104,-106.542,1928.9154828842886,0,,False
7,2026-07-21,18,KG4GVL,EL98,28.021,-81.958,WW6D,CM88,38.438,-122.708,3927.982773991231,0,,False
7,2026-07-21,18,G0HTO,IO81,51.479,-3.042,VK5EI,PF85,-34.271,137.958,16367.582181084083,0,,False
7,2026-07-21,18,SV8FET,KM27,37.479,24.958,KD2CLR,FN13,43.062,-77.458,8127.7259042079595,0,,False
7,2026-07-21,18,N5CSC,EL09,29.396,-98.292,K9IMM,EN52,42.896,-89.792,1681.8177702307091,0,,False
7,2026-07-21,18,2E0FDM,IO81,51.479,-3.042,VY0ERC,ER60,80.062,-86.375,4275.771680556166,0,,False
7,2026-07-21,18,SO2O,JO94,54.479,18.958,N9EAT,EN41,41.812,-90.125,7378.523725894897,0,,False
7,2026-07-21,18,OE6LHG,JN77,47.021,15.458,HZ1SF,LL34,24.688,46.625,3705.360433423,0,,False
7,2026-07-21,18,OZ0RF,JO65,55.479,12.958,VE3CWM,FN15,45.354,-76.042,5962.278638347922,0,,False
7,2026-07-21,18,NE7H,CN85,45.479,-123.042,DG1NDE,JO50,50.312,11.292,8491.299857144513,0,,False
7,2026-07-21,18,DG1GMY,JN48,48.771,8.208,CX8BIT,GF15,-34.896,-56.125,11265.158172922713,0,,False
7,2026-07-21,18,VA7XMH,CN88,48.646,-123.375,F62000,JO10,50.271,2.792,7877.8672126276715,0,,False
7,2026-07-21,18,M5TXJ,IO84,54.479,-3.042,G4IIQ,JO01,51.354,1.042,442.2541162759893,0,,False
7,2026-07-21,18,9D1G,LL69,29.479,52.958,KX4TH,DM78,38.938,-104.708,12062.963218684545,0,,False
7,2026-07-21,18,DC5AL,JO31,51.479,6.958,VE3CWM,FN15,45.354,-76.042,5828.016625638201,0,,False
7,2026-07-21,18,N7DGL,DM36,36.479,-113.042,VK7JJ,QE38,-41.271,146.958,13322.122851088507,0,,False
7,2026-07-21,18,N5XMT,CN88,48.521,-122.208,DL2JA,JN58,48.438,11.792,8362.606359850337,0,,False
7,2026-07-21,18,PO9AZW,HL07,27.479,-39.042,KD6MXY,DN42,42.479,-111.042,6569.671690218971,0,,False
7,2026-07-21,18,G7KIA,IO93,53.812,-1.625,HZ1SF,LL34,24.688,46.625,5117.922298035638,0,,False
7,2026-07-21,18,W2VET,EM64,34.479,-87.042,W3MLM,DN70,40.562,-105.042,1721.4176956069912,0,,False
7,2026-07-21,18,M0OLS,IO81,51.479,-3.042,CR7CDF,IM58,38.521,-8.875,1510.8741276895314,0,,False
7,2026-07-21,18,0K0XMN,QD34,-55.521,146.958,DL4XJ,JO42,52.562,9.708,17249.262288486832,0,,False
7,2026-07-21,18,VK3CYD,QF31,-38.521,146.958,EA8-DF4UE,IL38,28.646,-13.875,17933.99133391034,0,,False
7,2026-07-21,18,3D2UR,RH91,-18.521,178.958,DL1XH,JO43,53.938,8.958,15984.608946689537,0,,False
7,2026-07-21,18,HP1GDP,FJ09,9.479,-79.042,K7VNZ,CN84,44.021,-123.042,5709.154216307517,0,,False
7,2026-07-21,18,K32MUD,IR78,88.479,-5.042,K9CZI,CN83,43.938,-122.958,5202.703893859831,0,,False
7,2026-07-21,18,G7KNK,IO91,51.312,-0.708,W6EXT,CM87,37.354,-122.125,8629.656423231889,0,,False
7,2026-07-21,18,SL2NB,KP05,65.771,21.708,YL3LJ,KO26,56.729,25.458,1024.7808742117277,0,,False
7,2026-07-21,18,S79KW,LI75,-4.604,55.458,JM8FLR/SDR,QM05,35.646,140.125,9825.899491181182,0,,False
7,2026-07-21,18,VK4ZF,QG62,-27.521,152.958,HB9VQQ/RS,JN47,47.312,8.875,16206.895220821321,0,,False
7,2026-07-21,18,KC3LPX,FM19,39.479,-76.208,BV0WSPR,PL05,25.021,121.542,12609.975549848816,0,,False
7,2026-07-21,18,DL2HBJ,JO65,55.479,12.958,VE6JY,DO33,53.729,-112.792,6901.915188518791,0,,False
7,2026-07-21,18,M0XMP,JO02,52.479,0.958,KD4OKR,FM05,35.562,-78.792,6301.612696629384,0,,False
7,2026-07-21,18,VA7MCE,CN88,48.729,-123.625,DANTEKR,PM37,37.479,126.792,8187.036134813482,0,,False
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,WS3W,FM19,39.271,-76.875,3799.803473098497,0,,False
7,2026-07-21,18,G4USI/W,IO81,51.021,-3.292,EA8BFK,IL38,28.604,-13.875,2645.188146822152,0,,False
7,2026-07-21,18,DP0GVN,IB59,-70.646,-8.292,SK7OL,JO66,56.396,12.958,14226.56290882776,0,,False
7,2026-07-21,18,N9VP,FM06,36.104,-79.875,2E0DSS,IO82,52.479,-2.042,6135.22179371801,0,,False
7,2026-07-21,18,GM0PXV,IO85,55.938,-3.292,K9TRV-2,EN82,42.354,-83.875,5699.382613861251,0,,False
7,2026-07-21,18,K7ZIN,DN36,46.479,-113.042,KQ4PLL,EM63,33.521,-86.292,2675.7280021329902,0,,False
7,2026-07-21,18,DK7MI,JN67,47.771,12.292,ZL2J,RE79,-40.938,175.542,18486.517798511384,0,,False
7,2026-07-21,18,M0HNJ,IO83,53.396,-2.208,SDR/JN69BA,JN69,49.021,12.125,1108.0205686355,0,,False
7,2026-07-21,18,NE7H,CN85,45.479,-123.042,G4MEM/K,IO94,54.021,-1.542,7649.390120984983,0,,False
7,2026-07-21,18,UT5UUV,KO50,50.479,30.958,SWL-TALO,JN35,45.104,7.542,1839.3712763185915,0,,False
7,2026-07-21,18,VK3PEN,QF22,-37.771,145.125,DL2JA,JN58,48.438,11.792,16112.443873662904,0,,False
7,2026-07-21,18,N1XAU,FM18,38.479,-77.042,DK2DB,JN48,48.938,8.458,6601.547272832521,0,,False
7,2026-07-21,18,CE3AFC,FF46,-33.688,-70.958,DN9NOX,JN59,49.604,10.792,12252.003799906613,0,,False
7,2026-07-21,18,KD2CLR,FN13,43.062,-77.458,DF8OE,JO42,52.729,8.792,6125.737820066082,0,,False
7,2026-07-21,18,M9OKH,IO92,52.896,-1.292,KD4OKR,FM05,35.562,-78.792,6143.073557234371,0,,False
7,2026-07-21,18,KI7NZT,CN85,45.479,-123.042,DC5AL-R,JO31,51.438,6.958,8222.290882730169,0,,False
7,2026-07-21,18,N7QME,CN86,46.146,-123.125,N0QDS,EN35,45.021,-93.458,2298.685753893721,0,,False
7,2026-07-21,18,BV7YA,PL03,23.479,120.958,DK8JP/1,JO31,51.438,6.542,9528.026571347804,0,,False
7,2026-07-21,18,9D1H,LL69,29.479,52.958,WD4ELG,FM06,36.188,-79.875,11206.707583570807,0,,False
7,2026-07-21,18,K3GLM,CN87,47.479,-123.042,KD2LZI,FN22,42.812,-74.208,3801.055953328286,0,,False
7,2026-07-21,18,N0NZ,EN34,44.479,-93.042,DC7TO,JO62,52.438,13.375,7158.266041697619,0,,False
7,2026-07-21,18,K3FZ,FN30,40.979,-73.125,DJ2MG,JN48,48.812,9.125,6216.456530103199,0,,False
7,2026-07-21,18,KA8YES,EN90,40.354,-80.542,K2DAK,DM33,33.688,-112.208,2890.4187362419766,0,,False
7,2026-07-21,18,GM1BAN,IO88,58.479,-3.042,KFS/NW,CM87,37.396,-122.375,7971.046077128373,0,,False
7,2026-07-21,18,YO6RV,KN25,45.479,24.958,SK7OL,JO66,56.396,12.958,1472.131351073586,0,,False
7,2026-07-21,18,WA7L,CN85,45.854,-122.542,KD4OKR,FM05,35.562,-78.792,3808.2458071429737,0,,False
7,2026-07-21,18,KK1D,FN31,41.354,-72.208,KJ6EI/VE7,CN88,48.854,-123.542,4034.3048158155348,0,,False
7,2026-07-21,18,AF6IM,CM87,37.479,-123.042,N0LUF,DM78,38.771,-104.708,1607.4468745453785,0,,False
7,2026-07-21,18,W8JHW,EN82,42.479,-83.042,G8ORM,IO93,53.854,-1.792,5815.635353739092,0,,False
7,2026-07-21,18,BX3AA,PL05,25.479,120.958,GB0PSC,IO92,52.021,-0.125,9674.324863571981,0,,False
7,2026-07-21,18,W1ZPB,CN85,45.562,-122.958,G8AOE,IO94,54.521,-1.292,7605.829693782534,0,,False
7,2026-07-21,18,TI4JWC,EK70,10.062,-84.125,DL0POR,JN68,48.479,13.292,9710.842842199358,0,,False
7,2026-07-21,18,GM1MSS,IO85,55.479,-3.042,WT8P,CN87,47.562,-122.042,7227.360678184239,0,,False
7,2026-07-21,18,WB8ZLK,EN81,41.646,-83.958,YL1VA,KO07,57.562,21.875,7023.192590309034,0,,False
7,2026-07-21,18,KD2SSS,FN21,41.479,-75.042,N6GN5,DN70,40.479,-105.042,2508.211036102153,0,,False
7,2026-07-21,18,KG4LDK,EM85,35.979,-83.208,K5VW,DM72,32.854,-104.458,1975.8798364665608,0,,False
7,2026-07-21,18,M0XMP,JO02,52.479,0.958,W0WWV,DN70,40.688,-104.958,7452.162769321411,0,,False
7,2026-07-21,18,K3NUQ,FM09,39.312,-78.375,M3XQM,IO90,50.854,-1.875,5864.9884414387825,0,,False
7,2026-07-21,18,K9PTF,EM63,33.479,-87.042,DK8JP/1,JO31,51.438,6.542,7393.8514136100985,0,,False
7,2026-07-21,18,PO9AZW,HL07,27.479,-39.042,VE5CRL,DO62,52.104,-106.542,6122.858122903195,0,,False
7,2026-07-21,18,GM1MSS,IO85,55.479,-3.042,VE6JY,DO33,53.729,-112.792,6289.871403849219,0,,False
7,2026-07-21,18,G4USI/W,IO81,51.021,-3.292,K1HTV-4,FM18,38.646,-77.958,5784.281725983136,0,,False
7,2026-07-21,18,NK0Z,EM18,38.479,-97.042,HB9HXZ,JN47,47.438,8.125,7933.906277297627,0,,False
7,2026-07-21,18,BV6YA,PL03,23.479,120.958,K5EM,CN87,47.688,-122.292,9901.036608661556,0,,False
7,2026-07-21,18,NK0Z,EM18,38.479,-97.042,SA4BNA,JO69,59.604,12.542,7358.385955332961,0,,False
7,2026-07-21,18,K3FZ,FN30,40.979,-73.125,DC5AL-R,JO31,51.438,6.958,5956.816500873825,0,,False
7,2026-07-21,18,K5ZAK,EL09,29.479,-99.042,W0WWV,DN70,40.688,-104.958,1356.7866309068831,0,,False
7,2026-07-21,18,GM1BAN,IO88,58.479,-3.042,KG5GNQ,EM79,39.854,-85.792,5932.229203261336,0,,False
7,2026-07-21,18,AA1AH,FN43,43.479,-71.042,W4BLD,EL98,28.938,-81.458,1864.0119950665344,0,,False
7,2026-07-21,18,LB8WG,JP53,63.396,10.458,VK6XT,OF77,-32.062,115.958,13918.661756096504,0,,False
7,2026-07-21,18,SA7RST,JO78,58.479,14.958,KX4TH,DM78,38.938,-104.708,7834.730246131506,0,,False
7,2026-07-21,18,K7CMI,DN57,47.479,-109.042,SV1SLB,KM17,37.479,22.958,9436.096469991382,0,,False
7,2026-07-21,18,G0TTV,JO02,52.562,1.292,VE4KRK,EN19,49.854,-97.458,6317.702246114362,0,,False
7,2026-07-21,18,VK4BA,QG62,-27.521,152.958,PY2GN,GG56,-23.104,-48.375,13937.757750653262,0,,False
7,2026-07-21,18,OZ4JJ,JO56,56.479,10.958,SWL-JO20IT,JO20,50.812,4.708,752.182133535452,0,,False
7,2026-07-21,18,OZ4JJ,JO56,56.479,10.958,WS3W,FM19,39.271,-76.875,6343.888577091393,0,,False
7,2026-07-21,18,DP0POL,JQ29,79.479,4.958,N2YCH,FN31,41.271,-73.208,5272.367438707525,0,,False
7,2026-07-21,18,M1EBU,IO90,50.979,-0.125,KE8MYP,EM79,39.354,-84.375,6362.496157949803,0,,False
7,2026-07-21,18,M9OKH,IO92,52.896,-1.292,N3AGE-0,FN30,40.938,-73.375,5391.600580224223,0,,False
7,2026-07-21,18,N1OTD,PA18,-81.521,122.958,KZ4IK,FM08,38.354,-78.208,15142.928299796018,0,,False
7,2026-07-21,18,KA3SKN,FM18,38.979,-77.125,EA3IOT,JN11,41.646,2.375,6494.632549258311,0,,False
7,2026-07-21,18,PH9K,JO33,53.229,6.542,KFS/OMNI,CM87,37.396,-122.375,8804.374624254995,0,,False
7,2026-07-21,18,SA0YRL,JO89,59.479,16.958,ND7M,DM16,36.229,-116.042,8530.72284819899,0,,False
7,2026-07-21,18,S79PAT,LI75,-4.729,55.542,KFS/OMNI,CM87,37.396,-122.375,16376.511525015096,0,,False
7,2026-07-21,18,AA1AH,FN43,43.479,-71.042,K9TRV-4,EN82,42.354,-83.875,1051.425415764083,0,,False
7,2026-07-21,18,WW0WWV,DN70,40.688,-104.958,DN9DSF,JN59,49.854,11.042,8172.7173367381365,0,,False
7,2026-07-21,18,DD1TEA,CQ01,71.479,-139.042,OK1HRA,JO60,50.021,13.875,6336.296387324711,0,,False
7,2026-07-21,18,WF1L/B,FM29,39.104,-75.542,HB9VQQ/RE,JN47,47.312,8.875,6562.206368940783,0,,False
7,2026-07-21,18,N1OTD,PA18,-81.521,122.958,IK4RQE,JN54,44.354,11.208,15225.885930994249,0,,False
7,2026-07-21,18,K9PTF,EM63,33.479,-87.042,KK1D,FN31,41.354,-72.208,1572.2779452847456,0,,False
7,2026-07-21,18,VA2AE,FN25,45.854,-74.375,OE6ADD,JN77,47.021,15.292,6465.70593800442,0,,False
7,2026-07-21,18,DP0GVN,IB59,-70.646,-8.292,OE6PWD,JN77,47.062,15.458,13226.915285592442,0,,False
7,2026-07-21,18,VK8JN,PH57,-12.354,130.875,AI4FU-KIWI,EM86,36.021,-83.792,15663.197368679344,0,,False
7,2026-07-21,18,KL2R,BP64,64.854,-147.125,KR8MER,EN71,41.021,-84.042,4707.001503016332,0,,False
7,2026-07-21,18,KK1D,FN31,41.354,-72.208,SM7KHA,JO65,55.896,12.875,6040.903661025185,0,,False
7,2026-07-21,18,G4UJS,IO82,52.896,-2.708,N4TTN,FM05,35.521,-78.708,6048.745402952958,0,,False
7,2026-07-21,18,M5TXJ,IO84,54.479,-3.042,WB7OND,FM05,35.104,-78.958,6036.546239606236,0,,False
7,2026-07-21,18,K32MUD,IR78,88.479,-5.042,SA4BNA,JO69,59.604,12.542,3219.0228587991883,0,,False
7,2026-07-21,18,M8GWF,IO81,51.479,-3.042,KB7GF,DN06,46.021,-118.375,7538.253673357824,0,,False
7,2026-07-21,18,OZ0AJ,JO45,55.479,8.958,DG7LAN,JO43,53.688,9.625,203.73285018144162,0,,False
7,2026-07-21,18,PW0OWN,BE98,-41.521,-141.042,XX892,IO83,53.396,-2.875,16663.61884963,0,,False
7,2026-07-21,18,K2DAK,DM33,33.688,-112.208,VE4KRK,EN19,49.854,-97.458,2165.6500662099465,0,,False
7,2026-07-21,18,M0HNJ,IO83,53.396,-2.208,G4WNC-3,IO90,50.854,-1.792,284.0791851550701,0,,False
7,2026-07-21,18,NH6EV,BL10,20.896,-156.292,SWLMET0W-1,JO31,51.979,6.708,11744.787804308287,0,,False
7,2026-07-21,18,PH5V,JO22,52.104,4.292,VK4TMH,QG56,-23.562,150.458,15739.34307933681,0,,False
7,2026-07-21,18,IK5ZAI,JN53,43.854,10.458,DL1BAJ,JO43,53.646,8.042,1102.9634644206087,0,,False
7,2026-07-21,18,OH6MQM,KP12,62.479,22.958,W7WKR-2,CN98,48.354,-120.708,7278.704217913554,0,,False
7,2026-07-21,18,N7PDX/Z,CN85,45.438,-122.458,DJ2DS/1,JO33,53.562,7.542,8030.864431846205,0,,False
7,2026-07-21,18,VK4WTZ,QG54,-25.521,150.958,AI4FU-KIWI,EM86,36.021,-83.792,14724.946130974664,0,,False
7,2026-07-21,18,PE1MTV,JO32,52.146,6.208,13HN1525,JO62,52.271,13.625,505.357952101776,0,,False
7,2026-07-21,18,KA3SKN,FM18,38.979,-77.125,SWLJO22,JO22,52.021,5.708,6255.162838723675,0,,False
7,2026-07-21,18,DF7PE,JN48,48.479,8.958,N8MH,FM05,35.438,-78.708,6990.081140557187,0,,False
7,2026-07-21,18,DG8GAD,JN48,48.479,8.958,VE4KRK,EN19,49.854,-97.458,7022.834079096327,0,,False
7,2026-07-21,18,WM4B,EM82,32.521,-83.625,F4VTQ/M,JN28,48.979,5.708,7301.751241184753,0,,False
7,2026-07-21,18,WM4B,EM82,32.521,-83.625,LX2JV,JN29,49.812,5.792,7272.487031202925,0,,False
7,2026-07-21,18,EX0DX,MN72,42.854,74.458,G6MC/K,IO94,54.062,-1.625,5464.609068720676,0,,False
7,2026-07-21,18,HB9AK,JN36,46.896,7.292,W3PIE,FM09,39.854,-79.625,6700.387093838468,0,,False
7,2026-07-21,18,UT5UUV,KO50,50.479,30.958,F1ZNO,JN14,44.104,3.542,2171.110186979806,0,,False
7,2026-07-21,18,N5XMT,CN88,48.521,-122.208,IW0RQJ,JN63,43.021,12.625,8920.863497552638,0,,False
7,2026-07-21,18,9D1H,LL69,29.479,52.958,G6UZT,IO82,52.062,-2.208,5122.340812652295,0,,False
7,2026-07-21,18,W6VYC,CM87,37.479,-123.042,W4KEL,FM08,38.146,-78.542,3871.562120025839,0,,False
7,2026-07-21,18,0K0XMM,QK42,12.479,148.958,LX2JV,JN29,49.812,5.792,12212.381705842674,0,,False
7,2026-07-21,18,LB8WG,JP53,63.396,10.458,HB9UFQ,JN36,46.896,7.042,1846.8734840737113,0,,False
7,2026-07-21,18,PA5CA,JO32,52.146,6.208,WA0R,DM79,39.396,-104.625,7848.25372568458,0,,False
7,2026-07-21,18,KC2MDP,FN30,40.479,-73.042,N5MCB,EM13,33.188,-96.708,2248.2271546585243,0,,False
7,2026-07-21,18,K32MUD,IR78,88.479,-5.042,AIRSDR,JN45,45.812,9.458,4749.891023935631,0,,False
7,2026-07-21,18,ZL2KO,RE79,-40.396,175.542,JR5JEU,PM63,33.771,132.708,9343.700320593012,0,,False
7,2026-07-21,18,G8ORM,IO93,53.854,-1.792,VK3BRJ/R,QF21,-38.146,144.375,16917.342224051175,0,,False
7,2026-07-21,18,PZ4ICQ,NO13,53.479,82.958,KF9ET,EM69,39.146,-86.542,9666.357590046831,0,,False
7,2026-07-21,18,VK4ATV,QH30,-19.521,146.958,LZ2RKG,KN12,42.729,23.375,14184.901753623777,0,,False
7,2026-07-21,18,N5CSC,EL09,29.396,-98.292,NY4Q,EM84,34.521,-83.958,1465.6434461201532,0,,False
7,2026-07-21,18,KB0EE,DN70,40.479,-105.042,S57MK,JN75,45.604,15.125,8747.929957629962,0,,False
7,2026-07-21,18,F5JFA,JN38,48.521,7.625,VK4DL/SDR2,QG49,-20.396,148.625,15348.938868528448,0,,False
7,2026-07-21,18,ZL3TKI,RE66,-43.562,172.625,7L4IOU4,PM95,35.729,139.875,9418.579273556703,0,,False
7,2026-07-21,18,PD0PF,JO22,52.271,4.542,G6UQZ,JO02,52.062,0.542,273.76677053233186,0,,False
7,2026-07-21,18,PW0OWN,BE98,-41.521,-141.042,N3AGE-2,FN30,40.938,-73.375,11417.050629042194,0,,False
7,2026-07-21,18,M0OLS,IO81,51.479,-3.042,KB3HGW,FM19,39.146,-76.792,5672.953822834707,0,,False
7,2026-07-21,18,TF3D,HP93,63.854,-21.042,K9TRV,EN82,42.354,-83.875,4571.145082975106,0,,False
7,2026-07-21,18,OZ4JJ,JO56,56.479,10.958,AE7TF,CN86,46.479,-123.042,7794.939242011187,0,,False
7,2026-07-21,18,KD2CLR,FN13,43.062,-77.458,KE8MYP,EM79,39.354,-84.375,710.1125826117886,0,,False
7,2026-07-21,18,WB8SCG,FM17,37.479,-77.042,DH2WS,JO30,50.729,7.458,6529.523007749313,0,,False
7,2026-07-21,18,K5NAV,DM55,35.479,-109.042,G4MSA,IO90,50.854,-1.958,8072.339623689063,0,,False
7,2026-07-21,18,K3GLM,CN87,47.479,-123.042,W3BX,FM19,39.479,-77.042,3758.427052864105,0,,False
7,2026-07-21,18,DL2JA,JN58,48.438,11.792,N4SRN,FM26,36.896,-75.958,6889.944132270803,0,,False
7,2026-07-21,18,AC7RX,CN87,47.479,-123.042,LX2JV,JN29,49.812,5.792,8135.974000270327,0,,False
